,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
28713,0,0.063106707,39,0,0.21044088,15400.0,9,0,2,0,4.0
81373,0,0.035769721,64,0,214.0,0.0,19,0,0,0,0.0
70861,0,0.874216844,45,3,0.358039505,10833.0,14,0,1,1,4.0
77842,0,0.9999999,27,0,0.254545455,1044.0,3,0,0,0,0.0
55581,0,0.373002709,53,0,0.106959205,8750.0,5,0,0,1,0.0
130504,0,0.238521543,63,0,2.091590341,1200.0,22,0,1,0,0.0
135878,0,0.085847437,43,0,0.478228782,6774.0,13,0,2,0,2.0
36264,1,0.773660803,50,0,0.42251107,7000.0,17,0,1,0,1.0
42427,0,0.132811651,40,0,0.009651475,3729.0,3,0,0,0,0.0
69797,0,0.570132436,55,0,0.65065779,6308.0,7,0,2,0,0.0
45905,0,0.00243525,41,0,0.304122253,10600.0,11,0,3,0,0.0
15441,0,0.067676453,44,0,0.531395814,7500.0,13,0,1,0,1.0
50121,0,0.0,62,0,0.165059909,14521.0,7,0,2,0,0.0
117863,0,0.123148237,53,0,0.35044756,5920.0,11,0,2,0,0.0
117068,0,0.0,45,0,1.95134955,3000.0,5,0,2,0,2.0
58612,0,0.142176648,49,0,0.019633508,9167.0,5,0,0,0,1.0
101056,0,0.027344168,54,0,0.005223038,7083.0,5,0,0,0,1.0
133863,0,0.030611044,40,0,0.497933609,7500.0,13,0,1,0,2.0
49605,0,0.0,65,1,0.0,4500.0,1,0,0,0,0.0
42320,0,0.276023991,53,0,0.266690195,17000.0,10,0,2,0,2.0
140158,0,0.027431126,61,0,0.310460653,4167.0,14,0,1,0,1.0
138743,1,0.418442006,50,3,0.955908741,3900.0,15,0,2,0,0.0
30598,0,0.230993921,38,0,0.317357239,14166.0,9,0,2,0,8.0
101420,0,0.574030426,30,0,0.322085117,3970.0,9,0,1,0,0.0
122530,0,0.784971023,53,0,0.300924253,19366.0,17,0,2,0,0.0
75167,0,0.008354569,74,0,0.493182478,3446.0,10,0,1,0,0.0
95897,0,0.009054098,57,0,0.186650714,11700.0,10,0,1,0,0.0
88279,1,0.915582442,70,0,0.75788761,7384.0,18,0,3,0,0.0
103400,0,0.085883243,54,0,0.222787842,6678.0,12,0,1,0,0.0
145683,0,0.98655636,27,0,0.208892397,3800.0,6,0,0,0,0.0
139150,0,0.231276872,26,0,0.257720507,4500.0,5,0,0,0,0.0
53041,0,0.008135396,89,0,0.002499375,4000.0,4,0,0,0,0.0
10481,1,0.9999999,58,1,0.195149678,7916.0,3,1,1,0,1.0
101297,0,0.01775785,72,0,0.004313444,8345.0,5,0,0,0,0.0
71323,0,0.664444696,36,2,0.652054795,2189.0,9,0,0,1,3.0
118094,0,0.509406909,54,0,0.558100085,4715.0,10,0,1,0,0.0
103992,0,0.002998501,76,0,0.175438596,5471.0,6,0,1,0,0.0
42999,0,0.196089365,27,0,0.607998334,4800.0,10,0,2,0,0.0
42129,0,0.265036748,33,0,0.094374833,3750.0,6,0,0,0,0.0
121902,1,0.624061527,61,1,0.135957471,8840.0,4,0,0,0,0.0
145031,0,0.019156807,69,0,0.322509496,8160.0,6,0,2,0,0.0
53693,0,0.157412315,43,0,0.338701189,9500.0,14,0,2,0,0.0
71912,0,0.861108047,64,3,0.432890737,6250.0,12,0,1,0,0.0
116754,1,0.038247447,46,0,0.273454424,6000.0,11,0,1,1,2.0
54370,0,0.667035296,64,0,0.186953262,4000.0,5,0,0,0,0.0
67358,0,0.035830825,71,0,1466.0,0.0,10,0,2,0,0.0
4909,0,0.9999999,48,1,0.003845168,3900.0,0,1,0,1,2.0
143389,0,0.330708661,45,0,0.483281015,7326.0,10,0,2,0,1.0
31362,0,0.00392934,64,0,0.000499975,20000.0,12,0,0,0,0.0
99269,0,0.00149985,50,2,1.719101124,800.0,14,0,1,1,3.0
83305,0,0.002274175,64,1,0.203295824,18750.0,12,0,1,0,4.0
125834,0,0.023570587,49,0,0.166341683,6666.0,5,0,1,0,0.0
41341,0,0.293085007,86,0,1.109278351,3394.0,16,0,1,0,0.0
116757,0,0.01811298,83,0,0.004090537,11000.0,9,0,0,0,0.0
18394,0,0.714914034,35,1,0.597200962,4572.0,7,0,1,0,0.0
99598,0,0.587134048,51,1,683.0,1.0,5,0,1,0,3.0
39270,0,0.305438811,61,0,0.306210017,12817.0,8,0,3,0,0.0
134809,0,0.046783626,29,0,0.117974058,4856.0,8,0,1,0,1.0
61217,0,0.518864151,34,0,0.304579695,15000.0,13,0,2,0,0.0
115222,0,0.068885656,50,0,0.210990826,23000.0,27,0,2,0,1.0
58395,0,0.716452856,37,0,0.645338665,4000.0,6,0,1,0,3.0
38158,0,0.138008012,50,0,0.105452606,7500.0,4,0,0,0,1.0
69156,0,0.713603353,37,0,0.289878808,6105.0,6,0,0,0,3.0
43137,0,0.157074181,49,0,0.179740507,8400.0,18,0,2,0,0.0
123343,0,0.33866457,63,0,0.402892076,8505.0,8,0,2,0,0.0
149709,0,0.342932853,42,0,0.363363664,10000.0,7,0,2,0,4.0
114139,0,0.00704002,59,0,0.260861662,5500.0,10,0,1,0,1.0
47591,0,0.959346001,29,0,0.367641614,2700.0,9,0,1,0,0.0
59067,0,0.031722589,78,0,0.017423593,3500.0,9,0,0,0,0.0
6098,0,0.54579002,46,0,0.447854465,7200.0,9,0,2,0,2.0
44901,0,0.001462936,69,0,0.000526177,3800.0,5,0,0,0,0.0
144502,0,0.143694067,49,3,0.508748542,6000.0,10,0,1,1,0.0
34485,0,0.9999999,45,0,0.550907978,4900.0,4,3,2,1,0.0
14756,1,0.875303528,35,1,0.426428679,6666.0,11,0,1,0,2.0
105517,0,0.9999999,44,1,0.366197183,3762.0,5,0,1,0,1.0
19168,0,0.978593194,49,0,0.706903448,12500.0,19,0,3,0,3.0
25994,0,0.094064718,51,0,0.15379022,5500.0,9,0,1,0,0.0
111704,0,0.014743044,52,0,0.037499063,40000.0,7,0,1,0,2.0
134869,0,0.282935815,49,0,0.228363325,14003.0,12,0,4,0,0.0
128837,0,0.9999999,40,0,0.283167549,15481.0,7,0,4,0,2.0
118522,0,0.062896134,50,1,0.359834969,8967.0,11,0,3,0,3.0
118768,1,0.936497387,63,0,0.886157448,3416.0,13,0,1,0,0.0
122780,0,0.71134847,55,0,0.380368098,5215.0,9,0,0,0,1.0
35817,0,0.464866336,28,0,0.12963379,4450.0,6,0,0,0,2.0
54830,0,0.062641944,33,0,0.521319639,3212.0,4,0,1,0,0.0
6609,1,0.9999999,29,0,0.017982018,1000.0,0,1,0,0,0.0
113419,0,0.00839832,45,0,0.081723942,14083.0,6,0,0,0,1.0
16198,0,0.405643571,52,0,0.525665144,7441.0,10,0,3,0,0.0
132352,0,0.0,45,0,0.261093568,6016.0,7,0,2,0,0.0
132751,0,0.034851613,60,0,0.001591329,23250.0,5,0,0,0,0.0
26922,1,0.9999999,65,0,0.0,11558.0,1,0,0,0,0.0
57278,0,0.002879539,55,1,0.116702477,8842.0,12,0,0,0,1.0
7584,0,0.038028618,55,1,0.500141163,7083.0,19,0,2,0,0.0
59706,0,0.254495893,72,0,1.828523978,4816.0,17,0,2,0,0.0
83422,0,0.167746132,64,0,0.234430698,4768.0,10,0,1,0,0.0
49524,0,0.899546564,26,0,0.642946317,800.0,4,0,0,0,0.0
84984,0,0.0,49,0,0.380020597,5825.0,11,0,1,0,3.0
49494,0,0.374525095,34,1,0.199000454,2200.0,6,0,1,0,1.0
73421,0,0.17888321,43,0,0.357663191,7000.0,12,0,2,0,1.0
140830,0,0.024954813,32,0,0.479507558,6416.0,11,0,1,0,0.0
31640,0,0.5107993,47,1,0.825962733,8049.0,11,0,4,0,2.0
47242,0,0.563980431,31,0,0.341331734,5000.0,8,0,0,0,0.0
50646,0,0.082697483,84,0,0.141343711,18500.0,15,0,2,0,0.0
86738,0,0.118588927,54,0,0.072372865,10362.0,8,0,1,0,0.0
148720,0,0.004165972,63,0,0.0,2000.0,1,0,0,0,0.0
68125,0,0.133194169,47,1,0.388766358,6800.0,8,0,1,0,2.0
30083,0,0.075646218,47,0,0.287225919,9166.0,4,0,1,0,2.0
79342,1,0.578177728,25,0,0.590720483,2650.0,11,0,1,0,1.0
124694,0,0.011518357,62,0,0.602159753,5833.0,25,0,1,0,0.0
2277,1,0.93549709,55,0,0.4502933,6477.0,10,0,2,0,0.0
9421,0,0.028099298,63,0,0.008111762,4437.0,1,0,0,0,0.0
106492,1,1.00259536,35,3,0.834675101,3477.0,9,2,2,0,2.0
67864,0,0.0,65,0,1256.0,0.0,7,0,1,0,0.0
86838,0,0.0,81,0,0.0,3522.0,4,0,0,0,1.0
70068,0,0.225324763,63,0,0.334483276,20000.0,12,0,3,0,1.0
74053,0,0.0,83,0,0.052436441,5663.0,15,0,0,1,0.0
24784,0,0.9999999,38,0,0.276493256,2075.0,6,0,0,0,0.0
147273,0,0.96780161,40,1,0.243230755,10820.0,4,0,1,1,4.0
38324,0,0.015407027,51,0,0.388074722,15898.0,10,0,6,0,2.0
47329,0,0.024622737,70,0,0.185168125,8683.0,9,0,2,0,0.0
101769,0,0.0,41,0,0.555682003,6150.0,11,0,2,0,2.0
106057,0,1.672071342,48,0,0.265073948,3515.0,8,0,2,0,4.0
13804,0,0.1249847,56,0,0.621186644,4162.0,19,0,2,0,1.0
98915,0,0.692100149,30,0,0.153594415,9166.0,10,0,0,0,0.0
123617,0,0.033146582,63,0,0.359773371,5647.0,9,0,1,0,0.0
44479,1,0.090149223,46,0,0.832866853,2500.0,15,0,2,0,0.0
126502,0,0.0,53,0,0.0,4725.0,6,0,0,0,1.0
29335,1,0.80058651,31,0,0.397911833,6033.0,11,0,1,0,0.0
96425,0,0.060288378,67,0,0.218849276,5665.0,6,0,1,0,0.0
3663,0,0.321610589,32,0,0.413602674,6880.0,5,0,1,0,0.0
31027,1,0.9999999,31,0,0.495669554,1500.0,2,1,0,1,3.0
19577,0,0.9999999,35,0,0.175274908,3000.0,2,0,0,0,2.0
34841,0,0.04423894,25,0,0.639464068,820.0,4,0,0,0,0.0
112693,0,0.042443097,67,0,0.404238305,2500.0,5,0,1,0,0.0
80935,0,0.003076805,53,0,0.102341489,3800.0,8,0,1,0,0.0
73653,0,0.947395116,61,4,0.536481557,4933.0,11,1,1,3,1.0
143038,0,0.154162522,43,0,0.318383167,5417.0,28,0,0,0,0.0
31084,0,0.856179647,47,0,0.50989802,5000.0,5,0,2,0,1.0
54346,0,0.004203368,65,0,0.106927011,2150.0,7,0,0,0,0.0
4498,0,0.093111948,66,0,0.381520385,5616.0,6,0,1,0,0.0
94361,0,0.0,43,1,0.483719423,6172.0,9,0,2,0,2.0
90501,0,0.000405974,54,0,0.0,6416.0,2,0,0,0,0.0
31991,0,0.550448318,52,0,0.515559458,10250.0,9,0,3,0,0.0
2697,0,0.0,59,0,0.408073991,8000.0,13,0,2,0,0.0
109632,0,0.497831042,35,0,0.306010929,1829.0,7,0,0,0,0.0
26159,0,0.148371706,64,0,0.055164143,6670.0,4,0,0,0,0.0
123649,0,0.103720561,43,0,0.229421646,8333.0,4,0,1,0,0.0
132098,1,0.842768478,73,2,0.666940654,6082.0,19,2,6,1,0.0
47229,0,1.137772446,33,3,1.446327684,2300.0,9,1,1,1,2.0
96954,0,0.197624149,38,0,0.145912749,14165.0,9,0,2,0,1.0
112865,0,0.0,73,0,0.0,4050.0,10,0,0,0,0.0
83821,0,0.201813117,44,1,0.152587413,7149.0,7,0,0,0,2.0
113821,0,0.185978815,46,0,0.45903829,11229.0,11,0,2,0,0.0
56838,0,0.229074357,53,2,0.248354881,12916.0,11,0,2,0,2.0
141070,0,0.554011284,46,0,0.115922371,9583.0,9,2,1,0,3.0
71061,0,0.714204086,39,0,0.415562515,4150.0,8,0,2,0,1.0
67180,0,0.030416862,48,0,0.222569413,11200.0,8,0,1,0,3.0
121492,0,0.9999999,47,0,0.220885467,2077.0,6,0,0,0,0.0
134363,0,0.041401749,37,0,0.101645491,4800.0,5,0,0,0,3.0
124042,0,0.0,55,0,0.341202611,7200.0,7,0,2,0,2.0
89417,0,0.680165702,32,2,0.457242905,5425.0,12,0,2,0,0.0
33882,0,0.038097944,77,0,0.053515719,4166.0,7,0,0,0,1.0
109514,0,0.0,28,0,0.090080972,1975.0,5,0,0,0,0.0
34212,1,0.328348797,46,0,0.326719577,3023.0,9,0,2,0,1.0
23272,0,0.428613238,50,0,0.312132187,4417.0,12,0,1,0,2.0
11158,0,0.147928014,90,0,0.203253246,6700.0,19,0,1,0,0.0
99044,0,0.098193244,47,0,1953.5,1.0,9,0,2,0,3.0
16057,0,1.021996001,33,1,0.224345781,3400.0,6,0,0,0,1.0
36096,0,0.047190562,25,0,0.003249188,4000.0,3,0,0,0,0.0
66826,1,1.041545707,43,1,0.119352089,9383.0,7,0,0,0,0.0
56194,1,1.449251248,49,0,0.162706983,4166.0,3,0,0,3,0.0
67174,0,0.010215404,62,0,0.16616018,10200.0,16,0,1,0,0.0
54715,0,0.931108499,49,0,0.936794092,4603.0,10,0,2,0,0.0
11456,0,0.005687865,46,0,0.252499546,5500.0,7,0,2,0,2.0
148710,0,0.666587311,29,0,1.083333333,3671.0,7,0,1,0,0.0
31049,0,0.610367636,24,0,0.107841498,5980.0,6,0,0,0,0.0
28652,0,0.039135033,56,0,0.183981602,10000.0,8,0,2,0,0.0
11346,0,0.975267491,56,3,0.480274221,7730.0,13,0,2,0,2.0
89198,0,0.146370726,50,0,0.411631846,7083.0,8,0,3,0,3.0
86467,0,0.454923564,32,0,0.530781317,7000.0,12,0,2,0,2.0
111492,0,0.876004863,40,0,1.048281738,3520.0,5,0,2,0,0.0
64128,0,0.00801154,85,0,0.00299925,4000.0,5,0,0,0,0.0
22327,0,0.128624896,79,0,0.215196201,4000.0,6,0,2,0,0.0
63733,0,0.325492652,57,0,0.82510259,7066.0,21,0,3,0,2.0
144831,0,0.725929489,43,4,0.482025715,3810.0,9,0,1,0,0.0
63026,1,1.030138552,59,1,0.205264912,3000.0,5,0,0,0,0.0
115868,0,0.365184044,62,0,0.515598752,8333.0,21,0,3,0,0.0
105783,0,0.065831014,44,0,0.387357553,10266.0,18,0,2,0,1.0
104034,0,0.069386027,42,0,0.031017,3352.0,4,0,0,0,0.0
90494,0,0.242424242,66,0,0.599214873,13500.0,16,0,3,0,0.0
89928,0,0.03501388,52,0,0.004999286,7000.0,6,0,0,0,0.0
84559,0,0.083370523,64,0,0.477870901,6800.0,10,0,2,1,0.0
76689,0,0.110428093,54,0,0.209685782,9642.0,12,0,1,0,3.0
105310,0,0.136451042,48,1,0.335666487,13000.0,10,0,2,0,2.0
42185,0,0.434585502,49,0,0.685100548,4375.0,19,0,2,0,2.0
3669,0,1.129353234,57,1,0.031916939,5200.0,1,1,0,0,1.0
92104,0,0.220248843,56,0,0.431568432,1000.0,11,0,0,0,2.0
43242,0,0.091313403,58,0,0.117600941,2550.0,9,0,0,0,0.0
49527,0,0.9999999,33,0,0.624678663,1166.0,3,0,0,0,1.0
145961,0,0.043037937,62,0,0.378848243,2760.0,14,0,1,0,0.0
149457,0,0.601965895,46,0,0.299207753,13000.0,9,0,1,0,2.0
146503,0,0.94463168,28,1,0.864819829,4800.0,14,0,2,0,1.0
16571,0,0.019160631,65,0,0.183547558,5834.0,8,0,2,0,1.0
50274,0,0.031499851,49,0,0.105995584,24000.0,14,0,1,0,0.0
103378,0,0.0,49,0,0.21599628,4300.0,5,0,2,0,0.0
62994,0,0.701862984,33,0,0.149201943,4322.0,6,0,0,0,1.0
772,0,0.0,59,1,0.531464095,7881.0,8,2,1,0,0.0
128029,1,0.217942829,55,1,0.30995157,6400.0,14,0,2,0,1.0
120615,0,0.230196797,67,0,0.458194465,6900.0,7,0,2,0,0.0
92839,0,0.026912653,62,0,0.295915453,3500.0,7,0,0,0,0.0
31724,0,0.115103934,56,0,0.262495818,14944.0,11,0,1,0,1.0
53373,0,0.207487263,32,0,0.386559289,3600.0,8,0,0,0,0.0
41603,0,1.006044627,53,0,0.399334443,1201.0,8,0,0,1,0.0
94817,0,0.023717147,51,0,0.077355739,14400.0,10,0,1,0,1.0
97863,0,0.020117748,47,0,0.303132938,1180.0,9,0,0,0,2.0
21930,0,0.063622987,63,0,0.36766109,15720.0,16,0,3,0,0.0
53121,0,0.020300569,61,1,0.435828499,21200.0,22,0,5,0,1.0
67183,0,0.212192942,46,0,0.987493203,1838.0,8,0,1,0,0.0
61912,0,0.224235284,55,0,0.349693252,7986.0,10,0,1,0,0.0
33792,0,0.170503881,60,1,0.033311126,1500.0,6,0,0,0,0.0
83264,0,0.907872808,30,1,0.061808817,6600.0,2,0,0,0,0.0
46385,0,0.048922695,52,0,0.482217152,7450.0,11,0,2,0,2.0
127872,0,0.0,61,0,0.281516588,2109.0,3,0,0,0,0.0
24759,0,0.027576045,24,0,0.641900122,820.0,4,0,0,0,0.0
94312,0,0.9999999,40,0,0.340886371,3000.0,6,0,1,0,0.0
102488,0,0.067491564,53,0,0.062700839,12758.0,6,0,0,0,1.0
115640,0,0.17458673,35,0,0.460564319,4500.0,11,0,2,0,1.0
50982,0,0.731193442,55,0,0.540744108,15400.0,12,0,5,0,1.0
27741,0,0.479143884,28,0,0.749606918,2543.0,9,0,2,2,0.0
120151,0,0.357235189,34,0,0.398150344,4216.0,10,0,2,0,0.0
142830,0,0.889451782,47,0,0.411025583,8833.0,13,3,1,1,3.0
130472,0,0.939185725,32,0,0.540999802,5060.0,4,0,1,0,2.0
38744,1,0.9999999,29,0,0.182563542,3658.0,7,5,0,0,0.0
138205,0,0.025543281,70,0,0.006999125,8000.0,6,0,0,0,0.0
134901,0,0.016015409,60,0,0.200840131,16425.0,8,0,1,0,0.0
21352,0,0.012483675,61,1,0.22511542,5414.0,6,0,1,0,0.0
123505,1,0.9999999,29,0,0.202229912,2600.0,1,0,0,0,0.0
72686,0,0.786811923,42,0,1.139035551,2840.0,6,0,1,0,2.0
69864,0,0.054681884,60,1,0.162078756,8100.0,16,0,0,0,1.0
47448,0,0.9999999,54,0,0.014903671,2750.0,1,0,0,0,0.0
28762,0,0.0,50,1,0.705786777,8000.0,11,0,2,0,2.0
39235,0,0.0,65,0,0.00119952,2500.0,15,0,0,0,0.0
9711,0,0.724655069,36,0,0.069660711,6100.0,3,0,0,0,1.0
101834,0,0.612957439,63,1,0.357368355,7918.0,11,0,1,0,0.0
134877,0,0.764884378,42,0,0.217779668,9403.0,11,0,0,0,2.0
127974,0,0.000614024,53,0,0.351303106,2800.0,8,0,1,0,0.0
75821,0,0.9999999,40,0,2283.0,0.0,6,0,1,0,3.0
129429,0,0.056751468,40,0,0.460266577,5926.0,13,0,1,0,1.0
131797,0,0.101386246,71,0,0.064100059,5116.0,7,0,0,0,0.0
121122,0,0.003235056,28,0,0.168293264,4200.0,4,0,0,0,0.0
29459,0,0.529074393,56,0,0.394658754,4380.0,10,0,2,0,0.0
20290,0,0.000610678,47,0,0.000148699,6724.0,5,0,0,0,0.0
35613,0,0.399533489,27,0,0.122776573,4609.0,5,0,0,0,0.0
50261,0,0.10150481,56,2,0.582783443,6667.0,13,1,2,0,0.0
114172,0,0.55126498,34,1,0.316980415,5258.0,4,0,1,0,2.0
9130,0,0.066720765,87,0,0.299863698,2200.0,18,0,1,0,0.0
55309,0,0.279488229,55,0,0.289975835,12000.0,18,0,1,0,2.0
44817,0,0.0,49,0,0.071668684,7436.0,4,0,0,0,0.0
44815,0,0.9999999,34,0,0.013027083,2916.0,1,0,0,0,1.0
22760,0,0.004176225,63,0,0.453233338,7066.0,6,0,2,0,0.0
134714,0,0.096108417,60,0,0.270208356,27500.0,15,0,4,0,0.0
81226,0,1.023286666,50,3,0.294541092,5000.0,15,0,0,2,0.0
68244,0,0.128439687,57,0,0.010840964,9500.0,3,0,0,0,1.0
13459,0,0.0,43,1,0.431508833,6905.0,12,0,1,0,1.0
37810,0,0.6245,60,0,0.7124,4999.0,16,0,1,0,1.0
41445,0,0.409446503,64,0,0.723877917,2784.0,8,0,1,0,0.0
24298,1,0.01975177,57,0,0.136,8249.0,10,0,1,0,3.0
19668,0,0.103130045,56,0,0.219224037,6855.0,13,0,2,0,0.0
107326,0,0.649155304,56,0,1.79989596,17300.0,12,0,0,0,2.0
7669,0,0.9999999,44,0,0.046500814,4300.0,1,1,0,0,0.0
49129,0,0.196589413,39,0,0.322298944,4923.0,6,0,1,0,1.0
119212,0,0.167976738,62,0,0.22578802,10500.0,14,0,1,0,0.0
98532,0,0.182521384,39,0,0.652948801,6171.0,13,0,3,0,0.0
79401,0,0.006492663,61,0,0.363543441,2934.0,4,0,1,0,0.0
100078,0,0.566178687,58,0,0.870578327,3561.0,15,0,4,0,0.0
131810,0,0.435507321,64,0,0.189903283,64000.0,18,0,2,0,1.0
72439,0,0.066650341,66,0,0.240867893,3640.0,10,0,0,0,0.0
78702,0,0.078298559,59,2,0.737737517,9051.0,11,0,2,0,2.0
82425,0,0.169496243,46,0,0.184317853,7600.0,11,0,1,1,3.0
21638,0,0.693647211,57,1,0.119952019,2500.0,9,0,0,0,0.0
67443,1,0.193173959,49,1,0.105931547,6456.0,9,0,0,0,1.0
11239,0,0.06959536,66,0,0.318274907,8300.0,3,0,1,0,0.0
149306,0,0.214721971,62,0,0.079706695,10500.0,18,0,0,0,0.0
112935,0,0.037743415,48,0,0.252596551,9916.0,8,0,2,0,2.0
89662,0,0.156273233,43,0,0.125609299,8000.0,33,0,0,0,1.0
49657,0,0.0,41,0,0.253915362,3000.0,10,0,0,0,1.0
35561,0,0.0,50,0,0.243522073,4167.0,11,0,2,0,0.0
99917,0,0.078497383,64,0,0.104798676,3625.0,7,0,0,0,0.0
27868,0,0.00767604,81,0,0.308492201,7500.0,9,0,1,0,0.0
57928,0,0.083583531,55,0,0.31581612,9875.0,11,0,1,0,1.0
85991,0,0.523588765,33,1,0.184292941,4150.0,6,0,0,0,0.0
19465,0,0.059435743,57,0,0.212162624,2926.0,10,0,0,0,0.0
55177,0,0.0,43,0,0.182690462,5210.0,7,0,2,0,0.0
100836,0,0.632259112,77,0,0.474204947,4244.0,11,0,1,0,0.0
82844,0,0.0,59,0,0.214417097,11416.0,6,0,1,0,0.0
16711,0,0.9999999,61,0,0.738504598,2500.0,5,0,2,0,0.0
48982,0,0.711618058,52,0,0.386506676,17000.0,11,0,2,0,7.0
98265,0,0.094817299,52,0,0.150334753,11500.0,9,0,1,0,1.0
25668,0,0.436702046,76,1,0.082855654,1918.0,4,0,0,0,0.0
29014,0,0.060795925,87,0,0.085993485,1534.0,10,0,0,0,0.0
35303,0,0.079210459,25,0,0.038039216,2549.0,6,0,0,0,0.0
23851,0,0.39278572,38,0,0.006789609,80416.0,4,0,0,0,1.0
136418,1,0.996003996,41,3,0.41170871,2100.0,5,1,0,0,3.0
103477,0,0.963461435,38,0,0.351329734,5000.0,7,0,1,0,3.0
141448,0,0.019997728,29,0,0.002776235,1800.0,3,0,0,0,0.0
126724,0,0.089626086,72,0,0.022171069,8253.0,7,0,0,0,0.0
105305,0,0.903079589,24,1,0.879415347,820.0,5,0,0,0,0.0
67609,0,0.149550374,51,0,0.478805652,3750.0,17,0,1,0,2.0
109130,0,0.567732116,44,0,0.182130584,8438.0,7,0,2,0,2.0
103971,1,1.18762475,25,0,0.131596091,1534.0,2,0,0,0,1.0
93797,1,0.994575045,46,4,0.532481954,1800.0,5,1,0,0,0.0
106834,0,0.0,65,0,0.364654138,2500.0,13,0,0,0,1.0
121335,0,0.044102003,68,0,0.036717063,5555.0,5,0,0,0,0.0
23710,0,0.0985543,35,0,0.074151749,13350.0,19,0,0,0,0.0
145704,0,0.796000088,43,1,0.600037732,10600.0,13,0,2,0,2.0
107305,0,0.199977921,44,0,0.934162556,4662.0,23,0,1,0,2.0
2060,0,0.032570498,48,2,0.358771298,12500.0,21,0,2,1,0.0
103444,1,0.634567602,35,1,0.532521628,6241.0,18,0,2,0,0.0
144776,0,0.010732976,50,0,0.243388834,6125.0,5,0,1,0,0.0
16338,0,0.002057845,59,0,0.458093449,16500.0,12,0,2,0,2.0
143795,0,0.005586075,73,0,0.21811496,5166.0,11,0,1,0,0.0
27987,0,0.000300291,57,0,0.157305006,6871.0,8,0,2,0,0.0
100261,0,0.015640046,40,0,0.817105061,6500.0,7,0,2,0,1.0
98802,0,0.895296545,48,2,0.548441292,5356.0,8,1,2,0,4.0
69360,0,0.616103536,62,0,0.966125618,2833.0,16,0,1,0,0.0
64227,0,0.0,51,4,0.713208969,5306.0,9,0,4,1,0.0
80872,0,0.030697438,44,0,0.236032996,10667.0,6,0,1,0,3.0
925,0,0.222506167,59,0,0.271467415,11400.0,9,0,2,0,0.0
149385,0,0.9999999,57,0,0.518272425,3310.0,4,0,1,1,0.0
34575,0,0.484178571,62,0,0.487751225,10000.0,8,0,2,0,1.0
27212,0,0.285933897,50,0,0.234689846,2530.0,4,0,0,0,0.0
79003,0,0.023919142,66,0,0.011427211,8400.0,7,0,0,0,0.0
89917,0,0.0,40,0,0.199304056,8333.0,16,0,1,0,0.0
110335,0,0.080454266,33,0,0.487010088,11200.0,13,0,4,0,2.0
1966,0,0.335712013,41,0,0.648859731,3200.0,3,0,2,0,0.0
148555,0,0.041763122,78,0,0.04199664,4166.0,7,0,1,0,0.0
32728,0,0.360842415,72,0,0.36185444,5866.0,4,0,2,0,0.0
70836,0,0.032457741,29,0,0.051988447,4500.0,10,0,0,0,2.0
34151,0,0.060672494,30,0,0.534990003,3500.0,17,0,2,0,0.0
23687,0,0.950739435,52,0,0.467460942,8896.0,9,0,2,0,2.0
103387,0,0.37002608,68,0,0.53307782,6000.0,9,0,1,0,1.0
84127,0,0.618717825,54,2,1.065423163,3591.0,20,0,1,0,0.0
108393,0,0.885768682,24,0,0.353823088,2000.0,3,0,0,0,0.0
120796,0,0.066251965,61,1,0.240460763,4166.0,15,0,1,0,0.0
95409,0,0.875370821,44,0,0.564673157,10065.0,4,0,2,0,0.0
25231,0,0.799068621,51,0,0.312031417,2800.0,7,0,0,0,0.0
6588,0,0.026988981,31,0,0.206167904,1750.0,6,0,0,0,0.0
24945,0,0.113154466,40,0,414.0,1.0,9,0,0,0,1.0
129731,0,0.142997986,59,0,0.174620589,10937.0,9,0,1,0,2.0
54349,0,0.010392486,79,0,0.107506951,3236.0,5,0,0,0,0.0
35239,0,0.002959882,49,0,1.093200917,1308.0,4,0,2,0,1.0
113769,0,0.037303267,42,0,0.23340985,9583.0,8,0,2,0,1.0
43748,0,0.750956292,65,0,0.482279524,8492.0,12,0,2,0,2.0
75469,1,0.45711431,65,0,0.66651439,6566.0,18,0,2,0,1.0
109794,0,0.155197225,43,1,0.706658668,5000.0,10,0,1,0,1.0
45690,0,0.603387213,56,0,0.136330072,10833.0,6,0,0,0,0.0
124103,0,0.001013951,80,0,0.049773756,7513.0,10,0,0,0,0.0
64871,1,0.648212226,27,1,0.03200883,3623.0,4,0,0,1,1.0
18043,0,0.38044612,46,0,0.326816437,14065.0,16,0,1,0,3.0
109625,0,0.758267111,33,1,0.846615253,3500.0,12,1,2,1,0.0
91413,0,0.038542651,29,0,0.154682274,2391.0,4,1,0,0,2.0
1197,0,0.9999999,50,0,0.914857386,2348.0,5,0,1,0,0.0
80703,0,0.9999999,27,0,0.246966453,1400.0,1,1,0,0,1.0
36682,0,0.152589827,49,0,0.320996866,6700.0,4,0,2,0,3.0
49114,0,0.161347092,54,0,0.156351498,11083.0,10,0,1,0,0.0
130424,0,0.17213466,50,0,0.250366618,7500.0,7,0,2,0,0.0
